"Species","Treatment","ID","Genotype","species_geno","sumwu","canopy_biomass","root_biomass","ratio_canopy_root","TotalLeafArea","leafarea_wu","canopy_biomass_wu","root_biomass_wu","Treatment_factor","mean_sumwu","sd_sumwu","Tukey_sumwu","mean_canopy_biomass","sd_canopy_biomass","Tukey_canopy_biomass","mean_root_biomass","sd_root_biomass","Tukey_root_biomass","mean_ratio_canopy_root","sd_ratio_canopy_root","Tukey_ratio_canopy_root","mean_TotalLeafArea","sd_TotalLeafArea","Tukey_TotalLeafArea","mean_leafarea_wu","sd_leafarea_wu","Tukey_leafarea_wu","mean_canopy_biomass_wu","sd_canopy_biomass_wu","Tukey_canopy_biomass_wu","mean_root_biomass_wu","sd_root_biomass_wu","Tukey_root_biomass_wu"
"riparia","Control","NY1.7","NY1","riparia_NY1",10.4239029714,65.8,26.6014,0.404276595744681,NA,NA,6.31241485847816,2.55196158991369,"Control",11.3139106776,1.93182960093978,"ab",NA,NA,"bc",16.18496,6.43523309546748,"abc",NA,NA,"abc",NA,NA,"bc",NA,NA,"ab",NA,NA,"ab",1.44831805545734,0.627308017652173,"ab"
"riparia","Control","NY1.8","NY1","riparia_NY1",11.4942869084,42.5,15.5129,0.365009411764706,4642.821206,403.924248889858,3.69748905162104,1.34961830373863,"Control",11.3139106776,1.93182960093978,"ab",NA,NA,"bc",16.18496,6.43523309546748,"abc",NA,NA,"abc",NA,NA,"bc",NA,NA,"ab",NA,NA,"ab",1.44831805545734,0.627308017652173,"ab"
"riparia","Control","NY1.9","NY1","riparia_NY1",10.1728537594,NA,11.6567,NA,NA,NA,NA,1.14586332170841,"Control",11.3139106776,1.93182960093978,"ab",NA,NA,"bc",16.18496,6.43523309546748,"abc",NA,NA,"abc",NA,NA,"bc",NA,NA,"ab",NA,NA,"ab",1.44831805545734,0.627308017652173,"ab"
"riparia","Drought","NY1.1","NY1","riparia_NY1",3.9656928975,10.5,11.5974,1.10451428571429,NA,NA,2.64770880433512,2.92443219879963,"Drought",3.73581759523334,1.61354041822567,"ab",20.72,19.8827060532514,"bc",13.65146,2.74093388245685,"abc",1.09591823676798,0.753586585525159,"abc",NA,NA,"bc",NA,NA,"ab",5.51003268518291,4.37599754805508,"ab",4.79335040599907,3.43032508607756,"ab"
"riparia","Drought","NY1.5","NY1","riparia_NY1",4.16477274816667,55.1,17.2454,0.312983666061706,6346.792707,1523.92293428107,13.2300135761921,4.14077815112275,"Drought",3.73581759523334,1.61354041822567,"ab",20.72,19.8827060532514,"bc",13.65146,2.74093388245685,"abc",1.09591823676798,0.753586585525159,"abc",NA,NA,"bc",NA,NA,"ab",5.51003268518291,4.37599754805508,"ab",4.79335040599907,3.43032508607756,"ab"
"riparia","Drought","NY1.2","NY1","riparia_NY1",4.40300116016667,16.4,13.4727,0.821506097560976,1520.51,345.334907870531,3.72473215505108,3.05989017715589,"Drought",3.73581759523334,1.61354041822567,"ab",20.72,19.8827060532514,"bc",13.65146,2.74093388245685,"abc",1.09591823676798,0.753586585525159,"abc",NA,NA,"bc",NA,NA,"ab",5.51003268518291,4.37599754805508,"ab",4.79335040599907,3.43032508607756,"ab"
"riparia","Drought","NY1.3","NY1","riparia_NY1",0.968895776166666,4.5,10.5258,2.33906666666667,NA,NA,4.64446239801331,10.8637071797797,"Drought",3.73581759523334,1.61354041822567,"ab",20.72,19.8827060532514,"bc",13.65146,2.74093388245685,"abc",1.09591823676798,0.753586585525159,"abc",NA,NA,"bc",NA,NA,"ab",5.51003268518291,4.37599754805508,"ab",4.79335040599907,3.43032508607756,"ab"
"riparia","Drought","NY1.4","NY1","riparia_NY1",5.17672539416667,17.1,15.416,0.901520467836257,1366.19,263.910077505651,3.30324649232291,2.97794432313743,"Drought",3.73581759523334,1.61354041822567,"ab",20.72,19.8827060532514,"bc",13.65146,2.74093388245685,"abc",1.09591823676798,0.753586585525159,"abc",NA,NA,"bc",NA,NA,"ab",5.51003268518291,4.37599754805508,"ab",4.79335040599907,3.43032508607756,"ab"
"rupestris","Control","Vru42.10","Vru42","rupestris_Vru42",9.6422367704,45,22.0371,0.489713333333333,NA,NA,4.66696691561674,2.28547592480306,"Control",12.415709332,2.5538910621133,"ab",48.16,21.4333385173659,"bc",22.7076,4.68422446889557,"a",0.623646178764469,0.465758439951653,"abc",NA,NA,"b",NA,NA,"ab",4.13050096150054,1.88041731527653,"b",1.88507111794633,0.485788947961481,"ab"
"rupestris","Control","Vru42.6","Vru42","rupestris_Vru42",16.4269805004,13.2,19.1472,1.45054545454545,10496.32272,638.968477484003,0.803556076521706,1.16559461427094,"Control",12.415709332,2.5538910621133,"ab",48.16,21.4333385173659,"bc",22.7076,4.68422446889557,"a",0.623646178764469,0.465758439951653,"abc",NA,NA,"b",NA,NA,"ab",4.13050096150054,1.88041731527653,"b",1.88507111794633,0.485788947961481,"ab"
"rupestris","Control","Vru42.7","Vru42","rupestris_Vru42",12.7759958234,69.2,29.2559,0.422773121387283,NA,NA,5.41640753147837,2.2899115187887,"Control",12.415709332,2.5538910621133,"ab",48.16,21.4333385173659,"bc",22.7076,4.68422446889557,"a",0.623646178764469,0.465758439951653,"abc",NA,NA,"b",NA,NA,"ab",4.13050096150054,1.88041731527653,"b",1.88507111794633,0.485788947961481,"ab"
"rupestris","Control","Vru42.8","Vru42","rupestris_Vru42",12.2875793874,59.6,25.3618,0.42553355704698,8529.627308,694.166608335121,4.85042644453759,2.06401921813882,"Control",12.415709332,2.5538910621133,"ab",48.16,21.4333385173659,"bc",22.7076,4.68422446889557,"a",0.623646178764469,0.465758439951653,"abc",NA,NA,"b",NA,NA,"ab",4.13050096150054,1.88041731527653,"b",1.88507111794633,0.485788947961481,"ab"
"rupestris","Control","Vru42.9","Vru42","rupestris_Vru42",10.9457541784,53.8,17.736,0.329665427509294,8751.353116,799.520341254296,4.91514783934826,1.62035431373013,"Control",12.415709332,2.5538910621133,"ab",48.16,21.4333385173659,"bc",22.7076,4.68422446889557,"a",0.623646178764469,0.465758439951653,"abc",NA,NA,"b",NA,NA,"ab",4.13050096150054,1.88041731527653,"b",1.88507111794633,0.485788947961481,"ab"
"rupestris","Drought","Vru42.1","Vru42","rupestris_Vru42",4.4382713555,14.4,17.4022,1.20848611111111,NA,NA,3.24450644103931,3.92094097140654,"Drought",4.2896338441,0.941311573141592,"ab",13.8,3.26802692767364,"bc",16.5118,0.85442587449117,"a",1.24192125781809,0.242865016123122,"abc",NA,NA,"b",NA,NA,"ab",3.20643781410883,0.0902757095497519,"b",3.96927488121929,0.693867929025787,"ab"
"rupestris","Drought","Vru42.5","Vru42","rupestris_Vru42",4.10026857016666,13.2,16.0623,1.21684090909091,1494.83,364.568801877103,3.21930131505105,3.91737753884427,"Drought",4.2896338441,0.941311573141592,"ab",13.8,3.26802692767364,"bc",16.5118,0.85442587449117,"a",1.24192125781809,0.242865016123122,"abc",NA,NA,"b",NA,NA,"ab",3.20643781410883,0.0902757095497519,"b",3.96927488121929,0.693867929025787,"ab"
"rupestris","Drought","Vru42.2","Vru42","rupestris_Vru42",3.92220543216667,12.8,17.1116,1.33684375,1315.46,335.387837978014,3.26347006075333,4.36274955403021,"Drought",4.2896338441,0.941311573141592,"ab",13.8,3.26802692767364,"bc",16.5118,0.85442587449117,"a",1.24192125781809,0.242865016123122,"abc",NA,NA,"b",NA,NA,"ab",3.20643781410883,0.0902757095497519,"b",3.96927488121929,0.693867929025787,"ab"
"rupestris","Drought","Vru42.3","Vru42","rupestris_Vru42",5.77199559016667,18.8,16.707,0.888670212765957,2096.875459,363.284314106597,3.25710574554634,2.89449285589589,"Drought",4.2896338441,0.941311573141592,"ab",13.8,3.26802692767364,"bc",16.5118,0.85442587449117,"a",1.24192125781809,0.242865016123122,"abc",NA,NA,"b",NA,NA,"ab",3.20643781410883,0.0902757095497519,"b",3.96927488121929,0.693867929025787,"ab"
"rupestris","Drought","Vru42.4","Vru42","rupestris_Vru42",3.2154282725,9.8,15.2759,1.55876530612245,NA,NA,3.04780550815412,4.75081348591955,"Drought",4.2896338441,0.941311573141592,"ab",13.8,3.26802692767364,"bc",16.5118,0.85442587449117,"a",1.24192125781809,0.242865016123122,"abc",NA,NA,"b",NA,NA,"ab",3.20643781410883,0.0902757095497519,"b",3.96927488121929,0.693867929025787,"ab"
"vulpina","Control","V60-96.10","V60-96","vulpina_V60-96",5.3455626734,33.2,4.4195,0.133117469879518,NA,NA,6.21075872240844,0.826760487159159,"Control",6.14460767872,1.8623241758066,"c",32.26,12.3736817479681,"c",4.50198,1.3536050890123,"d",0.145880327673342,0.0331697050892994,"ab",NA,NA,"bc",NA,NA,"ab",5.1836501914271,1.1001718848716,"b",0.754466882820162,0.23945067683377,"ab"
"vulpina","Control","V60-96.6","V60-96","vulpina_V60-96",4.4566147636,25.1,4.937,0.196693227091633,3941.207589,884.350072433979,5.63207755918407,1.10779151034629,"Control",6.14460767872,1.8623241758066,"c",32.26,12.3736817479681,"c",4.50198,1.3536050890123,"d",0.145880327673342,0.0331697050892994,"ab",NA,NA,"bc",NA,NA,"ab",5.1836501914271,1.1001718848716,"b",0.754466882820162,0.23945067683377,"ab"
"vulpina","Control","V60-96.7","V60-96","vulpina_V60-96",7.8041610956,41.6,5.9905,0.144002403846154,6372.029907,816.491334423192,5.3304896567876,0.767603324254474,"Control",6.14460767872,1.8623241758066,"c",32.26,12.3736817479681,"c",4.50198,1.3536050890123,"d",0.145880327673342,0.0331697050892994,"ab",NA,NA,"bc",NA,NA,"ab",5.1836501914271,1.1001718848716,"b",0.754466882820162,0.23945067683377,"ab"
"vulpina","Control","V60-96.8","V60-96","vulpina_V60-96",4.6493279956,15.4,2.3121,0.150136363636364,NA,NA,3.31230664185752,0.497297674457063,"Control",6.14460767872,1.8623241758066,"c",32.26,12.3736817479681,"c",4.50198,1.3536050890123,"d",0.145880327673342,0.0331697050892994,"ab",NA,NA,"bc",NA,NA,"ab",5.1836501914271,1.1001718848716,"b",0.754466882820162,0.23945067683377,"ab"
"vulpina","Control","V60-96.9","V60-96","vulpina_V60-96",8.4673718654,46,4.8508,0.105452173913043,7065.503614,834.438799466406,5.43261837689787,0.57288141788383,"Control",6.14460767872,1.8623241758066,"c",32.26,12.3736817479681,"c",4.50198,1.3536050890123,"d",0.145880327673342,0.0331697050892994,"ab",NA,NA,"bc",NA,NA,"ab",5.1836501914271,1.1001718848716,"b",0.754466882820162,0.23945067683377,"ab"
"vulpina","Drought","V60-96.1","V60-96","vulpina_V60-96",0.320456685499999,1.1,4.9356,4.48690909090909,156.64,488.802409460109,3.43260119002886,15.4017694850058,"Drought",1.4984657105,0.930542190222624,"c",4.76,4.04573849871689,"c",5.17512,1.99535751608578,"d",1.90255346414455,1.58721472312625,"ab",NA,NA,"bc",NA,NA,"ab",3.08076086325758,1.06957685189338,"b",5.73183779095167,5.6604412150496,"ab"
"vulpina","Drought","V60-96.5","V60-96","vulpina_V60-96",0.855571263166667,2.4,5.2257,2.177375,NA,NA,2.80514330403881,6.1078489016315,"Drought",1.4984657105,0.930542190222624,"c",4.76,4.04573849871689,"c",5.17512,1.99535751608578,"d",1.90255346414455,1.58721472312625,"ab",NA,NA,"bc",NA,NA,"ab",3.08076086325758,1.06957685189338,"b",5.73183779095167,5.6604412150496,"ab"
"vulpina","Drought","V60-96.2","V60-96","vulpina_V60-96",1.70631917416667,2.3,3.5715,1.55282608695652,271.82,159.30196654606,1.34793070066933,2.09310195540893,"Drought",1.4984657105,0.930542190222624,"c",4.76,4.04573849871689,"c",5.17512,1.99535751608578,"d",1.90255346414455,1.58721472312625,"ab",NA,NA,"bc",NA,NA,"ab",3.08076086325758,1.06957685189338,"b",5.73183779095167,5.6604412150496,"ab"
"vulpina","Drought","V60-96.3","V60-96","vulpina_V60-96",1.9059616995,7.5,3.654,0.4872,NA,NA,3.93502136059057,1.91714240687972,"Drought",1.4984657105,0.930542190222624,"c",4.76,4.04573849871689,"c",5.17512,1.99535751608578,"d",1.90255346414455,1.58721472312625,"ab",NA,NA,"bc",NA,NA,"ab",3.08076086325758,1.06957685189338,"b",5.73183779095167,5.6604412150496,"ab"
"vulpina","Drought","V60-96.4","V60-96","vulpina_V60-96",2.70401973016667,10.5,8.4888,0.808457142857143,NA,NA,3.88310776096031,3.13932620583237,"Drought",1.4984657105,0.930542190222624,"c",4.76,4.04573849871689,"c",5.17512,1.99535751608578,"d",1.90255346414455,1.58721472312625,"ab",NA,NA,"bc",NA,NA,"ab",3.08076086325758,1.06957685189338,"b",5.73183779095167,5.6604412150496,"ab"
