SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChambConst,Chamber,Aperture,blc_a,blc_b,blc_c,blc_d,blc_e,blc_minS,blc_maxS,blc_Po,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6800-01a,6 cm²,0.578,0.5229739,0.003740252,-0.06197961,-0.005608586,1,6,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LTConst,deltaTw,fT1,fT2,fTeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LQConst,Leaf,Ambient,abs_ambient,abs_redLED,abs_greenLED,abs_blueLED,abs_whiteLED,abs_redFlr,abs_blueFlr,k_ambient,k_redLED,k_greenLED,k_blueLED,k_whiteLED,k_redFlr,k_blueFlr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,standard,Sun+Sky,0.49,0.84,0.7,0.87,0.75,0.84,0.87,0.39,0.18,0.23,0.26,0.21,0.19,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QConst,fQ_Amb_in,fQ_Amb_out,fQ_HeadLS,fQ_ConsoleLS,fQ_Flr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LeakConst,fan_a,fan_b,fan_c,fan_d,Fs_meas,Fs_true,leak_wt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,5.73591 90.7561 390.591 617.401 855.206 1054.28 1243.41 1408.77,1.08594 104.158 404.453 601.335 802.067 1001.34 1203.67 1400.24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,PhiCO2,NPQ,DarkPulseID,Fs_dp,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol µmol⁻¹,,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
